ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
106430692,-69.69099734,43.44858411,78.74,0.2
106430692,-69.63641573,43.32368314,100.78,0.26
106430692,-69.57727197,43.28097424,61.45,0.16
106430692,-69.41009923,43.2988884,84.52,0.22
106430692,-69.35118292,43.31881575,16.2,0.04
106430692,-69.30249315,43.33485674,23.29,0.06
106430692,-69.13200813,43.32570839,17.9,0.05
106430692,-69.08270833,43.2815706,21.43,0.06
106430692,-69.02498397,43.23964561,19.74,0.06
106430692,-68.90361077,43.13747222,20.13,0.06
106430692,-68.9573567,43.04994663,47.28,0.13
106430701,-69.99733354,43.52225984,68.89,0.18
106430701,-69.96318716,43.47986247,90.72,0.23
106430701,-70.13180557,43.40128965,143.4,0.39
106430701,-69.98450608,43.34091512,159.3,0.41
106430701,-69.81599305,43.32322908,178.36,0.46
106430701,-69.75776326,43.36073804,175.42,0.45
106430701,-69.65747029,43.30293197,172.95,0.44
106430701,-69.5879972,43.35866122,174.92,0.43
106430701,-69.46409121,43.38000756,136.88,0.34
106430701,-69.35072705,43.31385,148.17,0.37
106430701,-69.19996579,43.32464148,97.71,0.24
106430701,-69.09577543,43.25876196,64.82,0.16
106430701,-69.01866896,43.28435303,112.46,0.27
106430701,-68.73400244,43.25625814,42.58,0.1
106430701,-68.64948604,43.14316453,43.39,0.1
106440671,-67.32421134,44.55559856,159.86,0.47
106440671,-67.36688853,44.52493758,125.55,0.4
106440671,-67.3879182,44.52337716,134.17,0.46
106440671,-67.41666234,44.497673,131.74,0.49
106440671,-67.63116102,44.35630057,128.86,0.48
106440672,-67.3275472,44.55546199,96.52,0.27
106440672,-67.32190611,44.48196214,36.27,0.11
106440672,-67.52844311,44.36627643,43.08,0.14
106440672,-67.69716582,44.22965873,31.84,0.11
106440672,-67.76942765,44.20501232,45.79,0.15
106440672,-68.05192794,44.09640489,57.99,0.18
106440672,-68.1584037,43.95921064,54.74,0.17
106440673,-67.32430542,44.55569777,145.43,0.45
106440673,-67.36746874,44.52519362,72.53,0.25
106440673,-67.43054965,44.48245907,79.76,0.29
106440673,-67.62555398,44.36238837,46.33,0.18
106440673,-67.85346545,44.23810842,62.59,0.25
106440673,-68.08479024,44.10109105,51.16,0.2
106440673,-68.19637411,43.89904646,46.09,0.17
106440674,-67.27891553,44.55631291,66.41,0.2
106440674,-67.3030938,44.49887717,90.6,0.3
106440674,-67.46475903,44.39598248,96.44,0.33
106440674,-67.67038498,44.31555386,57.18,0.21
106440674,-67.89741556,44.22848022,76.52,0.27
106440674,-68.07740832,44.10687332,94.55,0.33
106440681,-68.13961285,44.32033865,56.88,0.19
106440681,-68.13918642,44.21863052,43.83,0.14
106440681,-68.13954026,44.15701559,56.17,0.17
106440681,-68.3295147,44.0293175,65.93,0.2
106440681,-68.39929467,43.96388974,51.92,0.15
106440681,-68.43226572,43.94938043,68.67,0.19
106440681,-68.51164984,43.97759342,76.37,0.21
106440682,-68.13996329,44.33075048,77.01,0.22
106440682,-68.14371451,44.2154135,52.34,0.15
106440682,-68.1305836,44.16366564,54.49,0.15
106440683,-68.14052112,44.32984899,96.91,0.25
106440683,-68.14366633,44.21560016,60.06,0.15
106440683,-68.13016432,44.16284936,68.48,0.17
106440683,-68.31485276,43.99424073,79.48,0.2
106440683,-68.33113129,43.91537361,81.04,0.19
106440683,-68.5211924,43.78179787,88.34,0.2
106440683,-68.61656137,43.67751256,109.53,0.24
107430692,-70.07722305,43.41925388,107.9,0.35
107430692,-70.10119361,43.41445984,106.93,0.32
107430692,-70.08512178,43.39526316,104.74,0.3
107430692,-69.95696567,43.33932557,99.94,0.28
107430692,-69.88436854,43.2202863,72.51,0.2
107430692,-69.83329162,43.2154111,96.32,0.25
107430692,-69.81920241,43.0253821,121.71,0.32
107430692,-69.63338064,42.99233613,132.31,0.33
107430692,-69.56597581,42.98291509,120.89,0.28
107430692,-69.47094365,43.03472422,98.29,0.22
